58141,67,1,1,6,6,6,6,6,0,6,6,6,0,179104.4776,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14925.37313,14925.37313,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,229,256,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.14
80,98308790,10,6,1296,11595,324,0,129.6,167.3128806,4344,0,1932.5,1754.831473,131.1276438,0.162752486,6553919.333,25100000,97300000,49,98200000,10900000,32400000,97300000,169,995205,199041,366337.5299,843847,49,0,0,0,0,328,200,0.101720304,0.061032182,0,4344,758.2941176,1333.445713,1778077.471,0,0,0,0,1,0,0,0,0,805.6875,129.6,1932.5,328,0,0,0,0,0,0,10,1296,6,11595,251,235,4,32,668,0,668,668,97300000,0,97300000,97300000,DoS Hulk,100.99.80.15
2557,43,1,1,2,6,2,2,2,0,6,6,6,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,100.99.80.16
80,4044896,4,0,24,0,6,6,6,0,0,0,0,0,5.933403479,0.98890058,1348298.667,2335319.196,4044893,1,4044896,1348298.667,2335319.196,4044893,1,0,0,0,0,0,0,0,0,0,80,0,0.98890058,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,100.99.80.17
443,5944878,6,3,611,143,517,0,101.8333333,204.3050823,137,0,47.66666667,77.42308011,126.8318711,1.513908275,743109.75,2022589.088,5748035,3,5944878,1188975.6,2599981.531,5839728,3,144993,72496.5,27856.47164,92194,52799,0,0,0,0,132,72,1.009272184,0.504636092,0,517,75.4,160.8575629,25875.15556,0,0,0,1,0,0,0,0,0,83.77777778,101.8333333,47.66666667,132,0,0,0,0,0,0,6,611,3,143,8192,123,5,20,196840,0,196840,196840,5748035,0,5748035,5748035,BENIGN,100.99.80.18
80,19107933,7,6,872,3551,424,0,124.5714285714,204.5603881033,1770,0,591.8333333333,912.2206787103,231.4745399201,0.6803456973,1592327.75,3289228.27873332,10076093,38,12569854,2094975.66666667,4020852.44544585,10076093,6758,19070958,3814191.6,4405106.37791033,10113148,999,0,0,0,0,152,144,0.3663399908,0.3140057064,0,1770,315.9285714286,633.9544346992,401898.225274725,0,0,0,1,0,0,0,0,0,340.2307692308,124.5714285714,591.8333333333,152,0,0,0,0,0,0,7,872,6,3551,8192,980,6,20,2493761,0,2493761,2493761,10076093,0,10076093,10076093,BENIGN,100.99.80.19
53,163,2,2,130,194,65,65,65,0,97,97,97,0,1987730.061,24539.8773,54.33333333,88.04733575,156,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12269.93865,12269.93865,65,97,77.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,97.25,65,97,64,0,0,0,0,0,0,2,130,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.20
443,5253024,20,15,10404,7624,1195,0,520.2,545.5471999,1622,0,508.2666667,536.4638806,3431.927971,6.662828877,154500.7059,494342.5045,1990412,4,3262612,171716.4211,491867.8272,1826125,146,5252789,375199.2143,745167.101,1990484,4,0,0,0,0,648,488,3.807330787,2.85549809,0,1622,500.7777778,532.9992287,284088.1778,0,0,0,1,0,0,0,0,0,515.0857143,520.2,508.2666667,648,0,0,0,0,0,0,20,10404,15,7624,29200,8,11,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.21
53,136705,2,2,68,250,34,34,34,0,125,125,125,0,2326.176804,29.26008559,45568.33333,78922.33844,136700,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,14.63004279,14.63004279,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88,34,125,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.22
80,98822724,8,6,324,11595,318,0,40.5,112.1465877,5792,0,1932.5,2181.008184,120.6099115,0.141667821,7601748,27400000,98700000,1,98700000,14100000,37300000,98700000,1,148318,29663.6,60248.89495,137114,46,0,0,0,0,252,200,0.080953041,0.060714781,0,5792,794.6,1621.76367,2630117.4,0,0,0,0,1,0,0,0,0,851.3571429,40.5,1932.5,252,0,0,0,0,0,0,8,324,6,11595,274,235,2,20,1036,0,1036,1036,98700000,0,98700000,98700000,DoS Hulk,100.99.80.23
53,30521,1,1,46,94,46,46,46,0,94,94,94,0,4587.005668,65.5286524,30521,0,30521,30521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.7643262,32.7643262,46,94,62,27.71281292,768,0,0,0,0,0,0,0,0,1,93,46,94,20,0,0,0,0,0,0,1,46,1,94,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.24
443,316,2,0,0,0,0,0,0,0,0,0,0,0,0,6329.113924,316,0,316,316,316,316,0,316,316,0,0,0,0,0,0,0,0,0,40,0,6329.113924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.25
32876,84,1,1,0,0,0,0,0,0,0,0,0,0,0,23809.52381,84,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,243,332,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.26
53,30971,1,1,52,116,52,52,52,0,116,116,116,0,5424.429305,64.57653934,30971,0,30971,30971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.28826967,32.28826967,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110,52,116,32,0,0,0,0,0,0,1,52,1,116,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.27
53,50622,1,1,60,76,60,60,60,0,76,76,76,0,2686.578958,39.50851408,50622,0,50622,50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,19.75425704,19.75425704,60,76,65.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,98,60,76,20,0,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.28
7,57,1,1,0,6,0,0,0,0,6,6,6,0,105263.1579,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,17543.85965,17543.85965,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan,100.99.80.29
53,23407,1,1,55,92,55,55,55,0,92,92,92,0,6280.172598,85.44452514,23407,0,23407,23407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.72226257,42.72226257,55,92,67.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,101,55,92,32,0,0,0,0,0,0,1,55,1,92,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.30
53,203,2,2,80,112,40,40,40,0,56,56,56,0,945812.8079,19704.4335,67.66666667,76.13365441,152,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,64,9852.216749,9852.216749,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.31
80,369352,3,5,1583,1126,1583,0,527.6666666667,913.9454761272,1126,0,225.2,503.562508533,7334.4668500509,21.6595551127,52764.5714285714,89619.1470238682,183955,3,184259,92129.5,129944.306071871,184014,245,185401,46350.25,91942.4514116484,184263,3,0,0,0,0,104,168,8.1223331673,13.5372219455,0,1583,301,608.1073096091,369794.5,0,0,0,1,0,0,0,0,1,338.625,527.6666666667,225.2,104,0,0,0,0,0,0,3,1583,5,1126,29200,159,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.32
54192,1,2,0,483,0,483,0,241.5,341.5325753,0,0,0,0,483000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,483,322,278.86018,77763,0,1,0,0,1,0,0,0,0,483,241.5,0,64,0,0,0,0,0,0,2,483,0,0,235,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.33
38988,227,1,2,0,0,0,0,0,0,0,0,0,0,0,13215.85903,113.5,159.0990258,226,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,32,64,4405.286344,8810.572687,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,395,229,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.34
53,184,2,2,70,102,35,35,35,0,51,51,51,0,934782.6087,21739.13043,61.33333333,22.23360819,87,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10869.56522,10869.56522,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.35
80,84809456,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,137.5907894,0.17686707,6057818.286,21400000,80200000,1,84800000,10600000,28200000,80200000,1,44395,8879,19413.71578,43603,3,0,0,0,0,192,132,0.106120242,0.070746828,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,4519562,0,4519562,4519562,80200000,0,80200000,80200000,DDoS,100.99.80.36
80,85565330,6,6,335,11595,317,0,55.83333333,127.9787743,5792,0,1932.5,2989.558881,139.4256295,0.140243718,7778666.364,25700000,85400000,3,85400000,17100000,38200000,85400000,3,85600000,17100000,38200000,85400000,186,0,0,0,0,164,200,0.070121859,0.070121859,0,5792,918.1538462,2164.797868,4686349.808,1,0,0,0,0,0,0,0,1,994.6666667,55.83333333,1932.5,164,0,0,0,0,0,0,6,335,6,11595,0,235,3,20,5026,0,5026,5026,85400000,0,85400000,85400000,DoS Hulk,100.99.80.37
80,84488313,6,7,367,11595,367,0,61.16666667,149.8271226,4344,0,1656.428571,1547.737688,141.581712,0.153867435,7040692.75,24300000,84300000,1,84400000,16900000,37700000,84300000,1,142617,23769.5,53701.61498,133148,49,0,0,0,0,200,232,0.071015739,0.082851696,0,4344,854.4285714,1344.311532,1807173.495,0,0,0,0,1,0,0,0,1,920.1538462,61.16666667,1656.428571,200,0,0,0,0,0,0,6,367,7,11595,251,235,1,32,989,0,989,989,84300000,0,84300000,84300000,DoS Hulk,100.99.80.38
53,54992541,2,2,107,272,56,51,53.5,3.535533906,179,93,136,60.81118318,6.89184375,0.072737137,18300000,31700000,54900000,30817,54900000,54900000,0,54900000,54900000,55000000,55000000,0,55000000,55000000,0,0,0,0,40,40,0.036368569,0.036368569,51,179,86,54.88169094,3012,0,0,0,0,0,0,0,0,1,107.5,53.5,136,40,0,0,0,0,0,0,2,107,2,272,-1,-1,1,20,30817,0,30817,30817,54900000,0,54900000,54900000,BENIGN,100.99.80.39
80,373433,3,3,434,1889,434,0,144.6666667,250.5700168,1456,0,629.6666667,747.6578986,6220.660734,16.06713922,74686.6,102165.6614,187735,3,185695,92847.5,131055.8779,185518,177,187968,93984,132909.2048,187965,3,0,0,0,0,72,72,8.03356961,8.03356961,0,1456,331.8571429,536.1711258,287479.4762,0,0,0,1,0,0,0,0,1,387.1666667,144.6666667,629.6666667,72,0,0,0,0,0,0,3,434,3,1889,8192,4814,1,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.40
53,119973061,2,1,90,128,49,41,45,5.656854249,128,128,128,0,1.817074585,0.025005614,60000000,84700000,120000000,107852,120000000,120000000,0,120000000,120000000,0,0,0,0,0,0,0,0,0,76,20,0.016670409,0.008335205,41,128,64.75,42.33497372,1792.25,0,0,0,0,0,0,0,0,0,86.33333333,45,128,76,0,0,0,0,0,0,2,90,1,128,-1,-1,1,20,107852,0,107852,107852,120000000,0,120000000,120000000,BENIGN,100.99.80.41
53,30634,1,1,51,67,51,51,51,0,67,67,67,0,3851.929229,65.28693608,30634,0,30634,30634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.64346804,32.64346804,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.42
53,41595,2,2,88,344,44,44,44,0,172,172,172,0,10385.86369,96.1654045,13865,23970.72771,41544,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,52,48.08270225,48.08270225,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119,44,172,40,0,0,0,0,0,0,2,88,2,344,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.43
53,382,2,2,64,354,32,32,32,0,177,177,177,0,1094240.838,10471.20419,127.3333333,218.818037,380,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,64,64,5235.602094,5235.602094,32,177,90,79.41977084,6307.5,0,0,0,0,0,0,0,0,1,112.5,32,177,64,0,0,0,0,0,0,2,64,2,354,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.44
1443,48,1,1,2,6,2,2,2,0,6,6,6,0,166666.6667,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,100.99.80.45
80,99352813,5,7,339,11595,327,0,67.8,144.9282581,4344,0,1656.428571,1947.638216,120.1173841,0.120781683,9032073.909,29900000,99200000,1,99200000,24800000,49600000,99200000,1,99400000,16600000,40500000,99200000,66,0,0,0,0,144,232,0.050325701,0.070455982,0,4344,918.4615385,1610.037868,2592221.936,1,0,0,0,0,0,0,0,1,995,67.8,1656.428571,144,0,0,0,0,0,0,5,339,7,11595,0,235,2,20,8658,0,8658,8658,99200000,0,99200000,99200000,DoS Hulk,100.99.80.46
55915,64,2,1,37,0,37,0,18.5,26.1629509,0,0,0,0,578125,46875,32,31.11269837,54,10,10,10,0,10,10,0,0,0,0,0,0,0,0,0,64,32,31250,15625,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,18.5,0,64,0,0,0,0,0,0,2,37,1,0,972,33304,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.47
443,119223991,12,14,72,37,6,6,6,0,31,0,2.642857143,8.316870185,0.914245523,0.218076914,4768959.64,5036908.49,10000000,1,110000000,10000000,6459.633392,10000000,10000000,119000000,9168368.615,2775048.684,10000000,1,0,0,0,0,240,424,0.100650883,0.11742603,0,31,4.259259259,6.12430588,37.50712251,0,0,0,0,1,0,0,0,1,4.423076923,6,2.642857143,240,0,0,0,0,0,0,12,72,14,37,254,64,11,20,35078.75,104.2035813,35199,34874,9900253.75,339795.9782,10000000,8821432,BENIGN,100.99.80.48
443,322401,6,7,482,644,322,0,80.3333333333,133.203103067,485,0,92,179.6839818496,3492.5449983096,40.3224555755,26866.75,30253.220390939,89521,3,267151,53430.2,21492.1292616623,89579,36592,270814,45135.6666666667,53621.8200723051,127172,3,0,0,0,0,204,232,18.6103641118,21.7120914637,0,485,80.4285714286,149.3162437893,22295.3406593407,0,0,0,1,0,0,0,0,1,86.6153846154,80.3333333333,92,204,0,0,0,0,0,0,6,482,7,644,65535,114,3,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.49
53,60305,1,1,45,253,45,45,45,0,253,253,253,0,4941.547135,33.16474588,60305,0,60305,60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.58237294,16.58237294,45,253,114.3333333,120.088856,14421.33333,0,0,0,0,0,0,0,0,1,171.5,45,253,20,0,0,0,0,0,0,1,45,1,253,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.50
53,30627,1,1,52,68,52,52,52,0,68,68,68,0,3918.1114702713,65.3018578379,30627,0,30627,30627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.6509289189,32.6509289189,52,68,57.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,86,52,68,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.51
443,4360735,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,38.75493466,1.37591484,872147,1801474.789,4091893,3,4360735,1090183.75,2003751.128,4091893,3,0,0,0,0,0,1,0,0,0,100,20,1.1465957,0.22931914,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,100,0,0,0,0,0,0,5,123,1,46,16537,360,2,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.52
80,99162539,5,4,395,11595,383,0,79,169.967644,11595,0,2898.75,5797.5,120.9125958,0.09076008,12400000,35100000,99100000,25,99200000,24800000,49600000,99100000,25,3302,1100.666667,1351.493002,2654,194,0,0,0,0,144,136,0.050422267,0.040337813,0,11595,1199.6,3654.531744,13400000,1,0,0,0,0,0,0,0,0,1332.888889,79,2898.75,144,0,0,0,0,0,0,5,395,4,11595,0,235,2,20,13990,0,13990,13990,99100000,0,99100000,99100000,DoS Hulk,100.99.80.53
80,5219038,5,5,403,1102,391,0,80.6,173.5448068944,545,0,220.4,296.328027699,288.3673198011,1.9160619256,579893.111111111,1551173.43066801,4712833,47,506205,126551.25,144645.634116335,335008,332,5133508,1283377,2288734.04205352,4712880,47950,0,0,0,0,124,112,0.9580309628,0.9580309628,0,545,136.8181818182,232.6292407166,54116.3636363636,0,0,0,1,0,0,0,0,1,150.5,80.6,220.4,124,0,0,0,0,0,0,5,403,5,1102,8192,60,3,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.54
443,126669,3,4,86,7,86,0,28.66666667,49.65212315,7,0,1.75,3.5,734.1970016,55.26213991,21111.5,25048.59688,51062,1,75651,37825.5,18806.91906,51124,24527,75607,25202.33333,43648.25771,75603,1,0,0,0,0,108,136,23.68377425,31.57836566,0,86,11.625,30.15169979,909.125,0,0,0,1,0,0,0,0,1,13.28571429,28.66666667,1.75,108,0,0,0,0,0,0,3,86,4,7,65535,57,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.55
53,61540,1,1,50,169,50,50,50,0,169,169,169,0,3558.6610334742,32.4991875203,61540,0,61540,61540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.2495937602,16.2495937602,50,169,89.6666666667,68.7046820336,4720.3333333333,0,0,0,0,0,0,0,0,1,134.5,50,169,32,0,0,0,0,0,0,1,50,1,169,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.56
53,195,2,2,86,220,43,43,43,0,110,110,110,0,1569230.769,20512.82051,65,71.04224096,143,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10256.41026,10256.41026,43,110,69.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,87.25,43,110,40,0,0,0,0,0,0,2,86,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.57
55248,210,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,204761.9048,14285.71429,105,22.627417,121,89,210,210,0,210,210,0,0,0,0,0,1,0,0,0,40,20,9523.809524,4761.904762,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,123,0,1,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.58
6477,88,1,1,6,6,6,6,6,0,6,6,6,0,136363.636363636,22727.2727272727,88,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11363.6363636364,11363.6363636364,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0,0,0,0,0,0,0,0,BENIGN,100.99.80.59
53,155,2,2,78,110,39,39,39,0,55,55,55,0,1212903.226,25806.45161,51.66666667,82.56108849,147,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,12903.22581,12903.22581,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,100.99.80.60
53,44577,2,2,60,264,30,30,30,0,132,132,132,0,7268.322229,89.7323732,14859,25691.51992,44525,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,80,64,44.8661866,44.8661866,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,80,0,0,0,0,0,0,2,60,2,264,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN,100.99.80.61
8021,48,2,0,4,0,2,2,2,0,0,0,0,0,83333.33333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,48,0,41666.66667,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,3,2,0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0,0,0,0,0,0,0,0,BENIGN,100.99.80.62
5120,45,1,1,0,6,0,0,0,0,6,6,6,0,133333.3333,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan,100.99.80.63
